timestamp,elapsed_sec,backend_cpu_pct,backend_mem_mb,postgres_cpu_pct,postgres_mem_mb,db_connections,db_active,db_idle_in_txn,max_query_sec,wait_events
2026-08-25T20:32:38,668,7.63,268.5,27.53,101.1,11,1,0,0.0,running:1
2026-08-25T20:32:46,675,6.68,269,27.18,100.6,11,1,0,0.0,running:1
2026-08-25T20:32:53,683,6.80,268.8,23.72,100.8,11,1,0,0.0,running:1
2026-08-25T20:33:01,691,6.77,269,27.74,100.7,11,2,0,0.0,running:2
2026-08-25T20:33:08,698,6.81,269,26.95,100.8,11,1,0,0.0,running:1
2026-08-25T20:33:16,705,6.65,269.7,24.56,98.8,11,1,0,0.0,running:1
2026-08-25T20:33:23,713,6.89,269.4,27.72,101.2,11,1,0,0.0,running:1
2026-08-25T20:33:31,721,7.17,270.1,26.16,99.9,11,1,0,0.0,running:1
2026-08-25T20:33:38,728,6.19,270.1,23.74,101.1,11,2,0,0.0,running:2
2026-08-25T20:33:46,735,6.73,270,23.54,100,11,1,0,0.0,running:1
2026-08-25T20:33:53,743,6.16,269.5,24.14,100,11,1,0,0.0,running:1
2026-08-25T20:34:01,751,3.99,269.7,14.64,100.4,11,1,0,0.0,running:1
2026-08-25T20:34:09,758,2.30,269.5,7.73,100.7,11,1,0,0.0,running:1
2026-08-25T20:34:16,765,0.93,269.4,4.91,100.9,11,1,0,0.0,running:1
2026-08-25T20:34:23,773,0.39,269.6,0.32,100.1,11,1,0,0.0,running:1
2026-08-25T20:34:31,781,0.53,269.8,3.07,100.2,11,1,0,0.0,running:1
2026-08-25T20:34:38,788,2.14,269.8,1.88,100.5,11,1,0,0.0,running:1
2026-08-25T20:34:46,795,1.22,269.9,3.29,101,11,1,0,0.0,running:1
2026-08-25T20:34:53,803,1.12,269.9,2.75,100.8,11,1,0,0.0,running:1
2026-08-25T20:35:01,811,1.90,269.8,4.37,100,11,1,0,0.0,running:1
2026-08-25T20:35:08,818,1.75,269.8,3.54,100.8,11,1,0,0.0,running:1
